product_name,rating,review_text,review_title,is_negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I have several Amazon basics products and always tell my friends how much I love them. after purchasing Amazon basics AA batteries and AAA size, I was very disappointed. every single battery lasts a day or two on a power toothbrush, an xbox wireless controller, a roku remote and other daily gadgets. I am extremely surprised, since I buy batterie brands like rite aid, acme, Walmart, etc.",very dissapointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,These might be ok for remote controls and wall clocks that don't take much power. But don't expect to use them in you digital camera. The low battery warning comes on the instant I turned on my Canon 120IS point and shoot camera with afresh pair of these batteries. Within about 2 minutes the camera dies and won't restart without another fresh set of batteries.,Very low capacity. Ok for wall clocks but no good for digital cameras.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,First eight batteries I tried barely had a charge at all! Don't wast your money.,Very Poor,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Very Poor battery life... Did not even last 30 minutes in my device where I've had top notch Energizer batteries that lasted weeks if not months!!!These just do not compare to top of the line batteries. Maybe good for a TV remote, but that's about it.",Very Poor battery life,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Don't last long at all. I've had better luck with cheaper batteries than I've had with these. Duracell batteries in the same equipment with same usage lasted 4 times longer than these Amazon AA Batteries did.,"Very poor performance, not very long lasting.",True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"These batteries lasted barely 2 weeks in a low drain device. They actually performed worse than dollar store batteries! I can't believe there are so many positive reviews... maybe I got a bad batch. Luckily Amazon is really good about giving refunds, so this is more a warning about not wasting your time on these.",Very poor performance. Would not recommend.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Lot's of claims in the description and lots of good reviews here, so I don't know what went wrong, but it appears these batteries really stink.In a TV remote, a pair of these batteries lasted 2 weeks. The name-brand batteries they replaced had lasted several months.In an LED flashlight, a pair of these batteries lasted exactly 2 uses before the light got dim and 3 uses before the batteries were totally dead. I'm talking about, like, less than 10 minutes of cumulative use. The previous batteries had lasted dozens of uses probably at least 3 hours of on-time.I don't know if I got a bad batch (a BIG bad batch of 48), or if I was just tricked into having the wrong expectations. Either way, back to name-brand batteries for me.",Very short charge life. Dead in no time.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Very short life. I was really expecting a decent battery, but unfortunately it wasn't.",Very short life. I was really expecting a decent ...,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Horrible. Amazon batteries are the WORST!! I have a battery operated little decorative light string. 2 Duracell batteries will light those things for weeks. 2 amazon batteries last about (and I'm not kidding) maybe 4 hours. Complete waist of money. Dollar store batteries are better. Do NOT purchase these,Waist of Money. Awful product,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Four in the batch leaked and caused a mess in my charger and device. I threw out the remaining to avoid future problems. In addition, the batteries didn't hold their charge. I presume I must have received a bad batch based on all the positive reviews.",Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I had to go through half of the box to find four batteries that work. Pay a little more for quality batteries that work.,Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Spend the money and buy a name brand. These seriously do not work at all. Such a waste of money,Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries DO NOT last. They are a waste of money.,Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries don't last long. Waste of money.,Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries last 5 minutes. Waste of money.,Waste of money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I just open several new, cello packs to use in a motorized window shade cartridge. Loaded them up, plugged the cartridge in - nothing. Took the batteries out and checked each one in a battery tester. 3 of the 12 batteries were good. I opened up several more new packages and tested them before loading them into the cartridge. One out of every five had a charge, and the ones that had a charge were not strong charges. The rest are going to battery recycling. When it comes to batteries, you get what you pay for.",Waste of money. Waste of time.,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"These are awful. So far I've used them in my toothbrush, and have had to replace them 3 times in 6 months. I've also used them in my smoke detector and had to replace them within that 6 month period as well. Seriously I usually can go a few years without replacing batteries in a smoke detector. Waste of money.",Waste of money...Short lifespan,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Terrible batteriesDon't last longDon't depend on theseYou're better off buying batteries at the dollar store then here,Waste of time,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Stopped working after 6 months. Had to throw them away. What a waste.,Waste! Must use right away!,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Have tried these in various battery powered devices and they fail very quickly. I won't use them any more as I don't like having to dispose of dead batteries,Wasteful,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"They perform well and the price is fine, but it's not entirely clear when it automatically switches you to AA size when you choose the larger quantity. Amazon snuck in a box of AA on me that way when I was expecting these AAA. Bad, Amazon. Bad.",Watch the quantity/size when ordering,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"We buy a lot of batteries and was hoping we had a way to get them to us. Theseas as long as the dollar store batteries. Some items 2 weeks, others 1. I will not buy again.",We buy a lot of batteries and was hoping we ...,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,we have had nothing but trouble with these batteries. i have installed them in multiple products and they are barely lasting any time at all. we will not be buying these again. maybe amazon can provide us with a new batch as maybe we just got unlucky with ours.,we have had nothing but trouble with these batteries. ...,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Not a very good battery. They drain really fast. I use them in my Roku remote. I plug my headphones into the remote for wireless listening, so I'm not sure if that is a factor. But I've used several different batteries in the remote and none of them drained nearly as quick as these did. I'm talking a week and they are dead. I would not recommend them.",Weak batteries,True
