index,product_name,rating,review_text
819,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,You know these are just ok. They done last as long as the Copper top batterys.
820,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,"Don't seem to last as long as other batteries, you get what you pay for."
821,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,"Bought these March 2015. It's now Feb 2017 and my son said his toy lightsaber had just stopped working. Opened it up and batteries have leaked causing corrosion to contacts. No longer works, even with new batteries. It's not a very expensive toy, but the 1 most important aspect of a battery is that it not leak. What's the point of saving a few dollars on batteries if they are going to ruin something much more expensiveWith major brands, you can send in leaked batteries and device for repair or refund. Although I've never done thisThe version I bought were silver and green, so perhaps they have changed.Leaked batteries had 1.46,1.46,1.25v respectively."
822,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,"I like these batteries, but a couple of times now after putting them in I have opened up the compartments to find battery acid leaking out inside, I figured it was just a one off, but it has now happened several times, I am reluctant to use them anymore in case I damage items"
823,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,I ordered these thinking they were rechargeable (I recognize the error on my part but that is not my complaint here) .. so when I received them and used them I was not surprised that they died VERY quickly. Upon attempting to recharge these I figured out they aren't rechargeable (Once again big duh on my part)..Now I'm seriously surprised that I'm only getting a few hours of use out of them!! like a quarter of the use that a typical battery should offer. Horribly disappointed.. I will go back to the name brand batteries for sure.
824,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,"Been using Amazon AA and AAA batteries over the past 6 months in a variety of electronic items and have found that they do not last as long as higher quality, higher price batteries. I guess you get what you pay for!"
825,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,"I am extremely disappointed with these batteries, which stems not from longevity or power, but with fit. Almost immediately upon receiving them I installed them into three electric candles. No joy. I cleaned the contacts, still no joy. I tested the batteries, full charge. Just for grins, I installed into one candle three Ray-O-Vac brand batteries, and the candle lit with no problem. Removed the Ray-O-Vacs, installed the Amazons, and again, no joy. I repeated this a couple of times with the same results. And I tried this in the other two candles with identical results: All three candles lit with the Ray-O-Vacs, none with the Amazons. Knowing the issue was not with candles, I took a Ray-O-Vac and lined it up with an Amazon, and discovered something interesting: the batteries were just a wee bit different.The length of the positive terminals are different, just a tad longer on the Ray-O-Vac (see picture). The Ray-O-Vac terminal is taller (longer) while the Amazon terminal is squat-tier and therefore shorter. The difference in length is tiny, no question: but when you're putting batteries into a rather cheap device to start with, that tiny bit of length in this case seems to be the difference between one battery forming a sufficient connection and the other one not. I'll keep the Amazons to use in devices (mice, for example) that are likely more solidly built than these candles and have a greater connection tolerance (or a stronger spring) to hold the battery firmly in place. I am concluding that when replacing batteries in an older device (that may not force as firm a connection) or in a cheapo device that may not hold batteries tightly from the get-go, use a branded-name battery.I am a longtime and extremely satisfied user of Amazon Basic computer cables (among their first products in the Basics line), but was recently disappointed with another item I purchased outside of the computer connectors and cables line (that being dog house-training piddle pads, which have not proven as absorbent as similarly-priced products, and I've bought a lot of different brands). The batteries were my second foray into Basics product lines outside of the oh-so-dependable-cables arena, and now I'm 2 for 2 in the disappointed column. I never thought there was a difference in batteries, and now I know differently. The next time I see a Duracell commercial emphasizing reliability and dependability, I'll think back to this experience, as I will when selecting batteries in the future. I so wanted to like these Amazon batteries, too."
826,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,I bought them to go into a flashlight. They never lasted more that a few hours and got really dim. maybe good for things like remote controls
827,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,"Lasted one month in my carbon monoxide detector. Maybe these are good for other applications, but disappointed with their performance."
828,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,Put together mobile but it refuses to turn. Kind of pointless. Next time would spend a few more dollars and get something more sturdy and reliable.
829,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,I wanted solar batteries.
830,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,These batteries do not last long. I put some in a portable can opener and was able to open about 10 cans.
831,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,These batteries did not even last a day with some LED lights we used. I do not recommend these to anyone. Go with a good brand name.
832,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,1,These batteries leaked into my mouse and killed it. Not cool Amazon.
833,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2,Certainly not as good as Duracell. Some are very good........ others go bad in as little as two weeks. I put 3 in a plugged-in weather radio to serve as battery back up. Got a message that batteries needed replacing after only 2 weeks. A battery tester confirmed that they should be replaced. I guess I will go back to the Duracells.
